value_rank,domain,word,length,google_20k_rank
5334,veta.ai,veta,4,
5335,vext.ai,vext,4,
5336,vial.ai,vial,4,
5337,vier.ai,vier,4,
5338,viga.ai,viga,4,
5339,vila.ai,vila,4,
5340,vile.ai,vile,4,
5341,vill.ai,vill,4,
5342,vina.ai,vina,4,
5343,vino.ai,vino,4,
5344,vint.ai,vint,4,
5345,viny.ai,viny,4,
5346,viol.ai,viol,4,
5347,vire.ai,vire,4,
5348,virl.ai,virl,4,
5349,vise.ai,vise,4,
5350,vive.ai,vive,4,
5351,vlei.ai,vlei,4,
5352,voar.ai,voar,4,
5353,voet.ai,voet,4,
5354,vole.ai,vole,4,
5355,vota.ai,vota,4,
5356,vuln.ai,vuln,4,
5357,waag.ai,waag,4,
5358,waar.ai,waar,4,
5359,wabe.ai,wabe,4,
5360,wace.ai,wace,4,
5361,wack.ai,wack,4,
5362,wadi.ai,wadi,4,
5363,waeg.ai,waeg,4,
5364,waer.ai,waer,4,
5365,waff.ai,waff,4,
5366,waft.ai,waft,4,
5367,waif.ai,waif,4,
5368,waik.ai,waik,4,
5369,wail.ai,wail,4,
5370,wain.ai,wain,4,
5371,waka.ai,waka,4,
5372,wakf.ai,wakf,4,
5373,waky.ai,waky,4,
5374,wale.ai,wale,4,
5375,wali.ai,wali,4,
5376,wame.ai,wame,4,
5377,wamp.ai,wamp,4,
5378,wane.ai,wane,4,
5379,wany.ai,wany,4,
5380,wapp.ai,wapp,4,
5381,warf.ai,warf,4,
5382,wark.ai,wark,4,
5383,warl.ai,warl,4,
5384,wart.ai,wart,4,
5385,wary.ai,wary,4,
5386,wase.ai,wase,4,
5387,wasp.ai,wasp,4,
5388,wast.ai,wast,4,
5389,wath.ai,wath,4,
5390,wauf.ai,wauf,4,
5391,waul.ai,waul,4,
5392,waup.ai,waup,4,
5393,waur.ai,waur,4,
5394,wavy.ai,wavy,4,
5395,wawa.ai,wawa,4,
5396,waxy.ai,waxy,4,
5397,weal.ai,weal,4,
5398,weam.ai,weam,4,
5399,wean.ai,wean,4,
5400,wede.ai,wede,4,
5401,weel.ai,weel,4,
5402,ween.ai,ween,4,
5403,weep.ai,weep,4,
5404,weet.ai,weet,4,
5405,weft.ai,weft,4,
5406,weka.ai,weka,4,
5407,weki.ai,weki,4,
5408,welk.ai,welk,4,
5409,wels.ai,wels,4,
5410,welt.ai,welt,4,
5411,wend.ai,wend,4,
5412,wene.ai,wene,4,
5413,wept.ai,wept,4,
5414,werf.ai,werf,4,
5415,weri.ai,weri,4,
5416,wert.ai,wert,4,
5417,wese.ai,wese,4,
5418,weta.ai,weta,4,
5419,weve.ai,weve,4,
5420,wham.ai,wham,4,
5421,whan.ai,whan,4,
5422,whap.ai,whap,4,
5423,whar.ai,whar,4,
5424,whau.ai,whau,4,
5425,whee.ai,whee,4,
5426,whet.ai,whet,4,
5427,whew.ai,whew,4,
5428,whey.ai,whey,4,
5429,whid.ai,whid,4,
5430,whig.ai,whig,4,
5431,whim.ai,whim,4,
5432,whin.ai,whin,4,
5433,whir.ai,whir,4,
5434,whit.ai,whit,4,
5435,whiz.ai,whiz,4,
5436,whoa.ai,whoa,4,
5437,whoo.ai,whoo,4,
5438,whop.ai,whop,4,
5439,whud.ai,whud,4,
5440,whun.ai,whun,4,
5441,whup.ai,whup,4,
5442,whuz.ai,whuz,4,
5443,whyo.ai,whyo,4,
5444,wice.ai,wice,4,
5445,wick.ai,wick,4,
5446,widu.ai,widu,4,
5447,wile.ai,wile,4,
5448,wilk.ai,wilk,4,
5449,wilt.ai,wilt,4,
5450,wily.ai,wily,4,
5451,wime.ai,wime,4,
5452,wimp.ai,wimp,4,
5453,wint.ai,wint,4,
5454,winy.ai,winy,4,
5455,wips.ai,wips,4,
5456,wird.ai,wird,4,
5457,wirl.ai,wirl,4,
5458,wirr.ai,wirr,4,
5459,wiry.ai,wiry,4,
5460,wisp.ai,wisp,4,
5461,wiss.ai,wiss,4,
5462,wist.ai,wist,4,
5463,wite.ai,wite,4,
5464,wive.ai,wive,4,
5465,woad.ai,woad,4,
5466,woak.ai,woak,4,
5467,woan.ai,woan,4,
5468,wode.ai,wode,4,
5469,woft.ai,woft,4,
5470,wold.ai,wold,4,
5471,womb.ai,womb,4,
5472,wone.ai,wone,4,
5473,woof.ai,woof,4,
5474,woom.ai,woom,4,
5475,woon.ai,woon,4,
5476,wops.ai,wops,4,
5477,wort.ai,wort,4,
5478,wote.ai,wote,4,
5479,wots.ai,wots,4,
5480,wouf.ai,wouf,4,
5481,wove.ai,wove,4,
5482,wowt.ai,wowt,4,
5483,wran.ai,wran,4,
5484,wraw.ai,wraw,4,
5485,wren.ai,wren,4,
5486,wrig.ai,wrig,4,
5487,wrox.ai,wrox,4,
5488,wudu.ai,wudu,4,
5489,wugg.ai,wugg,4,
5490,wulk.ai,wulk,4,
5491,wull.ai,wull,4,
5492,wush.ai,wush,4,
5493,wusp.ai,wusp,4,
5494,wuss.ai,wuss,4,
5495,wust.ai,wust,4,
5496,wuzu.ai,wuzu,4,
5497,wyde.ai,wyde,4,
5498,wyke.ai,wyke,4,
5499,wyle.ai,wyle,4,
5500,wynd.ai,wynd,4,
5501,wyne.ai,wyne,4,
5502,wynn.ai,wynn,4,
5503,wype.ai,wype,4,
5504,wyss.ai,wyss,4,
5505,wyve.ai,wyve,4,
5506,xyla.ai,xyla,4,
5507,xyst.ai,xyst,4,
5508,yaba.ai,yaba,4,
5509,yabu.ai,yabu,4,
5510,yade.ai,yade,4,
5511,yaff.ai,yaff,4,
5512,yagi.ai,yagi,4,
5513,yair.ai,yair,4,
5514,yaje.ai,yaje,4,
5515,yalb.ai,yalb,4,
5516,yali.ai,yali,4,
5517,yamp.ai,yamp,4,
5518,yank.ai,yank,4,
5519,yapa.ai,yapa,4,
5520,yapp.ai,yapp,4,
5521,yarb.ai,yarb,4,
5522,yare.ai,yare,4,
5523,yark.ai,yark,4,
5524,yarl.ai,yarl,4,
5525,yarm.ai,yarm,4,
5526,yarr.ai,yarr,4,
5527,yate.ai,yate,4,
5528,yati.ai,yati,4,
5529,yaud.ai,yaud,4,
5530,yava.ai,yava,4,
5531,yawl.ai,yawl,4,
5532,yawn.ai,yawn,4,
5533,yawp.ai,yawp,4,
5534,yaws.ai,yaws,4,
5535,yawy.ai,yawy,4,
5536,yaya.ai,yaya,4,
5537,ycie.ai,ycie,4,
5538,yday.ai,yday,4,
5539,yean.ai,yean,4,
5540,yeat.ai,yeat,4,
5541,yede.ai,yede,4,
5542,yeel.ai,yeel,4,
5543,yees.ai,yees,4,
5544,yegg.ai,yegg,4,
5545,yeld.ai,yeld,4,
5546,yelk.ai,yelk,4,
5547,yelm.ai,yelm,4,
5548,yelp.ai,yelp,4,
5549,yelt.ai,yelt,4,
5550,yeni.ai,yeni,4,
5551,yerb.ai,yerb,4,
5552,yerd.ai,yerd,4,
5553,yere.ai,yere,4,
5554,yerk.ai,yerk,4,
5555,yern.ai,yern,4,
5556,yese.ai,yese,4,
5557,yeso.ai,yeso,4,
5558,yest.ai,yest,4,
5559,yeta.ai,yeta,4,
5560,yeth.ai,yeth,4,
5561,yeuk.ai,yeuk,4,
5562,yigh.ai,yigh,4,
5563,yill.ai,yill,4,
5564,yilt.ai,yilt,4,
5565,yird.ai,yird,4,
5566,yirk.ai,yirk,4,
5567,yirm.ai,yirm,4,
5568,yirn.ai,yirn,4,
5569,yirr.ai,yirr,4,
5570,yite.ai,yite,4,
5571,yobi.ai,yobi,4,
5572,yock.ai,yock,4,
5573,yodh.ai,yodh,4,
5574,yogh.ai,yogh,4,
5575,yogi.ai,yogi,4,
5576,yoke.ai,yoke,4,
5577,yoky.ai,yoky,4,
5578,yolk.ai,yolk,4,
5579,yond.ai,yond,4,
5580,yont.ai,yont,4,
5581,yook.ai,yook,4,
5582,yoop.ai,yoop,4,
5583,yore.ai,yore,4,
5584,yote.ai,yote,4,
5585,youd.ai,youd,4,
5586,youl.ai,youl,4,
5587,youp.ai,youp,4,
5588,yowl.ai,yowl,4,
5589,yowt.ai,yowt,4,
5590,yuca.ai,yuca,4,
5591,yuck.ai,yuck,4,
5592,yuft.ai,yuft,4,
5593,yule.ai,yule,4,
5594,yurt.ai,yurt,4,
5595,yutu.ai,yutu,4,
5596,zain.ai,zain,4,
5597,zant.ai,zant,4,
5598,zany.ai,zany,4,
5599,zarf.ai,zarf,4,
5600,zarp.ai,zarp,4,
5601,zati.ai,zati,4,
5602,zeal.ai,zeal,4,
5603,zebu.ai,zebu,4,
5604,zeed.ai,zeed,4,
5605,zein.ai,zein,4,
5606,zemi.ai,zemi,4,
5607,zenu.ai,zenu,4,
5608,zest.ai,zest,4,
5609,zimb.ai,zimb,4,
5610,zing.ai,zing,4,
5611,zink.ai,zink,4,
5612,zira.ai,zira,4,
5613,zizz.ai,zizz,4,
5614,zobo.ai,zobo,4,
5615,zoea.ai,zoea,4,
5616,zogo.ai,zogo,4,
5617,zoic.ai,zoic,4,
5618,zoid.ai,zoid,4,
5619,zoll.ai,zoll,4,
5620,zoon.ai,zoon,4,
5621,zuza.ai,zuza,4,
5622,zyga.ai,zyga,4,
5623,zyme.ai,zyme,4,
